movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,region,director_name,director_profession,release_date,production_budget,domestic_gross,worldwide_gross
tt5592256,Turbulence,Turbulence,2016,120.0,"Action,Drama,Thriller",5.3,249.0,Unknown,Nadeem Soumah,"cinematographer,camera_department,producer","Jan 10, 1997","$55,000,000","$11,532,774","$11,532,774"
tt5592796,Driven,Driven,2018,108.0,"Biography,Drama,Thriller",6.6,118.0,US,Nick Hamm,"producer,director,executive","Apr 27, 2001","$72,000,000","$32,616,869","$54,616,869"
tt5594956,The Guardian,The Guardian,2016,72.0,"Action,Mystery,Sci-Fi",6.7,19.0,US,Logan Taaffe,"actor,producer,director","Sep 29, 2006","$70,000,000","$55,011,732","$94,973,540"
tt5597162,Groove,Groove,2017,87.0,"Drama,Music,Musical",8.4,10.0,US,Ryan McDonough,"miscellaneous,writer,director","Jun 9, 2000","$500,000","$1,115,313","$1,167,524"
tt5598110,In the Shadow of Iris,Iris,2016,99.0,Thriller,6.1,2443.0,Unknown,Jalil Lespert,"actor,director,writer","Dec 14, 2001","$5,500,000","$5,580,479","$5,580,479"
tt5599520,Night School,Night School,2016,85.0,Documentary,7.2,112.0,US,Andrew Cohn,"director,producer,editor","Sep 28, 2018","$29,000,000","$77,339,130","$103,008,792"
tt5607782,The Covenant,The Covenant,2017,90.0,Horror,5.2,1359.0,US,Robert Conway,"writer,producer,director","Sep 8, 2006","$20,000,000","$23,364,784","$38,164,784"
tt5618160,3,3,2018,80.0,"Horror,Mystery,Thriller",3.9,166.0,Unknown,Lou Simon,"writer,producer,director","Sep 16, 2011","$7,200,000","$59,774","$295,492"
tt5619332,Life of the Party,Life of the Party,2018,105.0,Comedy,5.5,25756.0,Unknown,Ben Falcone,"actor,producer,soundtrack","May 11, 2018","$30,000,000","$53,059,911","$65,759,911"
tt5635048,Dirty Work,Dirty Work,2016,103.0,"Crime,Drama",6.5,19.0,US,Stuart Smith,"producer,writer,director","Jun 12, 1998","$13,000,000","$10,020,081","$10,020,081"
tt5662906,Hide and Seek,Zhuo mi cang,2016,105.0,"Mystery,Thriller",5.9,409.0,XWW,Jie Liu,"director,writer,producer","Jan 28, 2005","$25,000,000","$51,100,486","$123,696,741"
tt5662990,Blindness,Zacma,2016,115.0,Drama,5.4,114.0,XWW,Ryszard Bugajski,"director,writer,producer","Oct 3, 2008","$25,000,000","$3,073,392","$20,052,958"
tt5664636,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,2018,90.0,"Adventure,Comedy,Family",5.6,11459.0,Unknown,Ari Sandel,"director,producer,writer","Oct 12, 2018","$35,000,000","$46,697,321","$93,291,478"
tt5671384,Youth,Youth,2016,124.0,Drama,7.3,11.0,IN,Rakesh Kudalkar,director,"Dec 4, 2015","$13,000,000","$2,703,296","$24,001,573"
tt5688932,Sorry to Bother You,Sorry to Bother You,2018,111.0,"Comedy,Fantasy,Sci-Fi",7.0,40290.0,Unknown,Boots Riley,"soundtrack,actor,director","Jul 6, 2018","$3,200,000","$17,493,096","$18,285,560"
tt5690360,Slender Man,Slender Man,2018,93.0,"Horror,Mystery,Thriller",3.2,19650.0,PT,Sylvain White,"director,writer,producer","Aug 10, 2018","$10,000,000","$30,564,825","$51,723,644"
tt5694044,The Howling,The Howling,2017,83.0,Horror,2.6,126.0,GB,Steven M. Smith,"producer,writer,director","Apr 10, 1981","$1,000,000","$17,985,000","$17,985,000"
tt5700962,Akira,Akira,2016,134.0,"Drama,Romance",5.9,32.0,IN,G. Naveen Reddy,"writer,director,producer","Apr 27, 2001","$8,000,000","$19,585","$19,585"
tt5721088,Just Getting Started,Just Getting Started,2017,91.0,"Action,Comedy",4.4,4829.0,Unknown,Ron Shelton,"writer,director,producer","Dec 8, 2017","$22,000,000","$6,069,605","$6,756,412"
tt5734576,The Possession of Hannah Grace,The Possession of Hannah Grace,2018,86.0,"Horror,Mystery,Thriller",5.2,11629.0,DE,Diederik Van Rooijen,"director,writer,camera_department","Nov 30, 2018","$6,000,000","$14,836,174","$42,785,387"
tt5734820,Rio,Rio,2017,87.0,Drama,2.6,7.0,US,Gayatri Bajpai,"director,writer,camera_department","Apr 15, 2011","$90,000,000","$143,619,809","$487,519,809"
tt5734820,Rio,Rio,2017,87.0,Drama,2.6,7.0,US,Marcus C.W. Chan,"editor,camera_department,director","Apr 15, 2011","$90,000,000","$143,619,809","$487,519,809"
tt5734820,Rio,Rio,2017,87.0,Drama,2.6,7.0,US,Sam Icklow,"writer,director,cinematographer","Apr 15, 2011","$90,000,000","$143,619,809","$487,519,809"
tt5741008,Bully,Bully,2018,83.0,Comedy,5.7,15.0,US,Santino Campanelli,"producer,director,actor","Jul 13, 2001","$2,100,000","$881,824","$1,381,824"
tt5797286,Yes,Yes,2016,80.0,"Adventure,Biography,Documentary",8.7,9.0,Unknown,Eric Piccoli,"writer,director,producer","Jun 24, 2005","$1,700,000","$396,035","$661,221"
tt5797286,Yes,Yes,2016,80.0,"Adventure,Biography,Documentary",8.7,9.0,Unknown,Félix Rose,"writer,editor,producer","Jun 24, 2005","$1,700,000","$396,035","$661,221"
tt5811420,Oddball,Oddball,2016,5.0,Documentary,6.4,5.0,US,Joshua Moore,"director,writer,producer","Dec 6, 2016","$7,000,000",$0,"$10,237,229"
tt5815346,Zoom,Zoom,2016,158.0,"Comedy,Drama,Romance",7.2,85.0,IN,Prashanth Raj,"writer,director","Aug 11, 2006","$35,000,000","$11,989,328","$12,506,188"
tt5838908,The Descendants,The Descendants,2015,80.0,Drama,7.5,12.0,IR,Yaser Talebi,"director,writer,editor","Nov 16, 2011","$20,000,000","$82,624,961","$175,507,800"
tt5861350,Fame,Fame,2017,58.0,Documentary,8.6,7.0,FR,Giacomo Abbruzzese,"director,writer,editor","Sep 25, 2009","$18,000,000","$22,455,510","$80,227,619"
tt5861350,Fame,Fame,2017,58.0,Documentary,8.6,7.0,FR,Angelo Milano,"director,camera_department,editor","Sep 25, 2009","$18,000,000","$22,455,510","$80,227,619"
tt5869634,Royal Shakespeare Company: Hamlet,Royal Shakespeare Company: Hamlet,2016,175.0,Drama,8.0,29.0,Unknown,Simon Godwin,director,"Dec 25, 1996","$18,000,000","$4,501,094","$7,129,670"
tt5890698,Dagsin,Dagsin,2016,119.0,Drama,6.4,9.0,PH,Atom Magadia,"writer,producer,director","Oct 4, 2013","$110,000,000","$274,092,705","$693,698,673"
tt5891626,Ordinary People,Pamilya Ordinaryo,2016,107.0,Drama,7.4,128.0,SE,Eduardo W. Roy Jr.,"miscellaneous,writer,director","Sep 19, 1980","$6,000,000","$52,302,978","$52,302,978"
tt5897002,Denial,Denial,2016,93.0,Documentary,7.4,25.0,US,Anoosh Tertzakian,"editorial_department,editor,miscellaneous","Sep 30, 2016","$10,000,000","$4,073,448","$9,263,940"
tt5897002,Denial,Denial,2016,93.0,Documentary,7.4,25.0,US,Derek Hallquist,"cinematographer,camera_department,producer","Sep 30, 2016","$10,000,000","$4,073,448","$9,263,940"
tt5897302,Slender Man,Slender Man,2013,52.0,"Adventure,Comedy,Horror",5.9,32.0,Unknown,Andrey Bulahov,director,"Aug 10, 2018","$10,000,000","$30,564,825","$51,723,644"
tt5897302,Slender Man,Slender Man,2013,52.0,"Adventure,Comedy,Horror",5.9,32.0,Unknown,Aisha Bulahova,"director,actress,writer","Aug 10, 2018","$10,000,000","$30,564,825","$51,723,644"
tt5909128,Molot,Molot,2016,111.0,"Action,Drama,Sport",4.8,204.0,DE,Nurbek Egen,"director,writer","Mar 21, 2008","$850,000","$442,638","$442,638"
tt5939770,The Cult That Stole Children: Inside the Family,The Family,2016,98.0,Documentary,6.3,252.0,Unknown,Rosie Jones,"editor,miscellaneous,director","Sep 13, 2013","$30,000,000","$36,918,811","$51,078,541"
tt5941692,Miss Bala,Miss Bala,2019,104.0,"Action,Crime,Drama",5.5,3738.0,US,Catherine Hardwicke,"director,production_designer,producer","Feb 1, 2019","$15,000,000","$14,998,027","$15,362,298"
tt5943940,Abduction,Abduction,2017,90.0,"Action,Comedy,Drama",3.0,60.0,GB,Mol Smith,"producer,editor,writer","Sep 23, 2011","$35,000,000","$28,087,155","$86,648,359"
tt5943940,Abduction,Abduction,2017,90.0,"Action,Comedy,Drama",3.0,60.0,GB,Maurice Smith,"sound_department,writer,producer","Sep 23, 2011","$35,000,000","$28,087,155","$86,648,359"
tt5968394,Captive State,Captive State,2019,109.0,"Sci-Fi,Thriller",6.9,28780.0,US,Rupert Wyatt,"producer,director,writer","Mar 15, 2019","$25,000,000","$5,958,315","$8,993,300"
tt5990474,Columbus,Columbus,2017,104.0,Drama,7.2,10735.0,AR,Kogonada,"director,writer,producer","Aug 4, 2017","$700,000","$1,017,107","$1,110,511"
tt6006924,The Night Before,The Night Before,2017,81.0,Horror,4.7,150.0,US,Brett Bentman,"writer,director,producer","Nov 20, 2015","$25,000,000","$43,035,725","$52,427,346"
tt6017942,Kin,Kin,2018,102.0,"Action,Drama,Sci-Fi",5.7,9048.0,DE,Jonathan Baker,"writer,director,cinematographer","Aug 31, 2018","$30,000,000","$5,718,096","$10,096,821"
tt6017942,Kin,Kin,2018,102.0,"Action,Drama,Sci-Fi",5.7,9048.0,DE,Josh Baker,"director,writer","Aug 31, 2018","$30,000,000","$5,718,096","$10,096,821"
tt6027448,Nang,Nang,2016,100.0,Drama,7.2,39.0,XWW,Dong Dang Giao,director,"Jul 20, 2007","$40,000,000","$3,688,560","$32,030,610"
tt6037866,Slam,Slam,2018,115.0,Drama,7.3,16.0,AU,Partho Sen-Gupta,"director,writer,art_department","Oct 9, 1998","$1,000,000","$1,009,819","$1,087,521"
tt6040662,The Children Act,The Children Act,2017,105.0,Drama,6.7,7289.0,XEU,Richard Eyre,"director,producer,miscellaneous","Oct 10, 2014","$50,000,000","$47,119,388","$76,119,388"
tt6058084,The Return,The Return,2018,85.0,"Documentary,Drama",7.1,104.0,Unknown,Malene Choi,"director,writer,cinematographer","Feb 6, 2004","$15,000,000","$501,752","$5,953,886"
tt6060874,The Wall,The Wall,2016,73.0,Drama,6.7,12.0,NO,David Kinsella,"director,cinematographer,producer","May 12, 2017","$3,000,000","$1,803,064","$4,495,262"
tt6063050,Acrimony,Acrimony,2018,120.0,"Drama,Romance,Thriller",5.7,6119.0,FR,Tyler Perry,"writer,director,producer","Mar 30, 2018","$20,000,000","$43,549,096","$46,627,836"
tt6072400,The Promise,The Promise,2016,90.0,Thriller,5.8,8.0,ID,Bambang Drias,"director,writer,producer","Apr 21, 2017","$90,000,000","$8,224,288","$10,551,417"
tt6080004,Lost and Found,Lost and Found,2016,114.0,Romance,5.3,11.0,IN,Ruturaj Dhalgade,"writer,director,producer","Apr 23, 1999","$14,000,000","$6,552,255","$6,552,255"
tt6084030,Limitless,Limitless,2017,57.0,Documentary,3.9,8.0,IN,Vrinda Samartha,"director,actor","Mar 18, 2011","$27,000,000","$79,249,455","$155,564,919"
tt6090268,Barbecue,Barbecue,2017,102.0,Documentary,6.5,356.0,AU,Matthew Salleh,"cinematographer,editor,director","Dec 26, 2014","$10,000,000",$388,"$247,565"
tt6096190,Brotherly Love,Brotherly Love,2017,118.0,Drama,5.8,48.0,US,Anthony J. Caruso,"actor,producer,director","Apr 24, 2015","$1,900,000","$478,595","$478,595"
tt6096414,Knock Knock,Knock Knock,2017,55.0,Horror,6.0,10.0,US,Tobias Canto Jr.,"writer,sound_department,director","Oct 9, 2015","$2,000,000","$36,336","$6,328,516"
tt6100724,The Return,The Return,2016,105.0,"Action,Crime,Drama",7.3,7.0,GE,Jay Sommerville,"producer,writer,director","Feb 6, 2004","$15,000,000","$501,752","$5,953,886"
tt6107548,Late Night,Late Night,2019,102.0,"Comedy,Drama",5.9,953.0,US,Nisha Ganatra,"director,producer,writer","Jun 7, 2019","$4,000,000","$246,305","$246,305"
tt6111842,Nomad,Nomad,2018,83.0,Drama,3.1,7.0,US,Alex Alessi,"actor,writer,editor","Mar 16, 2007","$40,000,000","$79,123","$79,123"
tt6112220,The Butterfly Effect,Vidas Em Paralelo,2010,85.0,"Comedy,Crime,Drama",6.9,104.0,US,Gustavo Goulart,"actor,producer,director","Jan 23, 2004","$13,000,000","$57,924,679","$95,638,592"
tt6118134,Anna,Anna,2016,142.0,Biography,5.0,37.0,IN,Shashank Udapurkar,"director,actor,writer","Jun 6, 2014","$4,357,373",$0,"$1,200,000"
tt6140144,The Peacemaker,The Peacemaker,2016,90.0,Documentary,7.9,30.0,US,James Demo,"director,producer,writer","Sep 26, 1997","$50,000,000","$41,263,140","$62,967,368"
tt6142034,Lucy,Lucy,2016,40.0,Documentary,7.0,6.0,GB,Melinte Reitzema,"director,producer","Jul 25, 2014","$40,000,000","$126,573,960","$457,507,776"
tt6149902,Duplicity,Duplicity,2016,71.0,Mystery,8.1,8.0,US,Garrett Adams,"director,writer,assistant_director","Mar 20, 2009","$60,000,000","$40,572,825","$81,079,566"
tt6163142,Grace,Grace,2018,90.0,"Comedy,Crime,Romance",7.3,52.0,US,Devin Adair,"producer,writer,director","Aug 14, 2009","$5,000,000","$8,297","$8,297"
tt6168298,One Day,One Day,2016,135.0,"Drama,Romance",7.8,1454.0,Unknown,Banjong Pisanthanakun,"director,writer,actor","Aug 19, 2011","$15,000,000","$13,843,771","$59,168,692"
tt6168914,The Runaways,The Runaways,2019,108.0,Adventure,9.2,47.0,GB,Richard Heap,"director,editor,cinematographer","Mar 19, 2010","$9,500,000","$3,573,673","$5,278,632"
tt6180144,Joy,Joy,2016,80.0,Drama,7.1,34.0,Unknown,Chinguun Balkhjav,"writer,director,producer","Dec 25, 2015","$60,000,000","$56,451,232","$101,134,059"
tt6208138,Motherhood,Motherhood,2017,74.0,"Drama,Romance",4.6,110.0,IR,Roqiyeh Tavakoli,"director,writer","Oct 23, 2009","$10,000,000","$93,388","$723,388"
tt6213758,The Journey,The Journey,2017,82.0,"Drama,Thriller",6.3,124.0,Unknown,Mohamed Al Daradji,"producer,director,writer","Jul 11, 2003","$500,000","$19,800","$19,800"
tt6214734,One Day,One Day,2017,118.0,"Drama,Fantasy",6.6,269.0,KR,Yoon-ki Lee,"director,writer,producer","Aug 19, 2011","$15,000,000","$13,843,771","$59,168,692"
tt6215338,Stolen,Stolen,2016,86.0,"Crime,Drama",4.5,31.0,IR,Bijan Mir Baqeri,"director,writer,editor","Sep 14, 2012","$35,000,000","$289,773","$17,967,746"
tt6246092,The Judge,The Judge,2017,76.0,Documentary,7.3,84.0,US,Erika Cohn,"director,producer,actress","Oct 10, 2014","$50,000,000","$47,119,388","$76,119,388"
tt6253546,Role Models,Role Models,2017,132.0,"Comedy,Drama",4.9,401.0,IN,Raffi,"writer,director,actor","Nov 7, 2008","$28,000,000","$67,300,955","$94,500,826"
tt6266538,Vice,Vice,2018,132.0,"Biography,Comedy,Drama",7.2,72855.0,CA,Adam McKay,"producer,writer,director","Dec 25, 2018","$60,000,000","$47,836,282","$70,883,171"
tt6314294,Brothers,Broeders,2017,93.0,Drama,7.6,96.0,XWW,Hanro Smitsman,"director,producer,writer","Dec 4, 2009","$26,000,000","$28,544,157","$45,043,870"
tt6316466,Adam,Adam,2019,95.0,Comedy,6.8,31.0,XWW,Rhys Ernst,"producer,director,assistant_director","Jul 29, 2009","$3,200,000","$2,283,291","$2,834,485"
tt6347308,A Quiet Place,A Quiet Place,2016,80.0,Documentary,6.6,18.0,NL,Sjoerd Oostrik,"director,writer,assistant_director","Apr 6, 2018","$17,000,000","$188,024,361","$334,522,294"
tt6354904,The Gift,The Gift,2016,56.0,Documentary,6.2,6.0,PL,Przemyslaw Kaminski,"cinematographer,camera_department,director","Dec 19, 2000","$10,000,000","$12,008,642","$44,567,606"
tt6383452,Wild,Wild,2018,80.0,Documentary,6.8,96.0,Unknown,Luc Enting,"director,cinematographer,producer","Dec 3, 2014","$15,000,000","$37,880,356","$52,460,543"
tt6383726,Safe,Safe,2017,75.0,Thriller,3.8,41.0,NL,Paul Ruven,"writer,director,producer","Apr 27, 2012","$33,000,000","$17,142,080","$41,495,213"
tt6404166,Original Sin,Original Sin,2018,75.0,Comedy,7.7,9.0,US,Jean Lee,"writer,director,producer","Aug 3, 2001","$26,000,000","$16,521,410","$16,521,410"
tt6427854,Anna,Anna,2017,97.0,Horror,2.4,341.0,US,Michael Crum,"cinematographer,director,editor","Jun 6, 2014","$4,357,373",$0,"$1,200,000"
tt6436666,Wolf,Wolf,2018,85.0,Drama,4.1,34.0,AU,Michael Jones,"producer,director,editor","Jun 17, 1994","$70,000,000","$65,011,757","$131,011,757"
tt6472976,Five Feet Apart,Five Feet Apart,2019,116.0,"Drama,Romance",7.2,10645.0,US,Justin Baldoni,"actor,producer,director","Mar 15, 2019","$7,000,000","$45,729,221","$80,504,421"
tt6473952,Cast Away,Cast Away,2017,90.0,"Adventure,Drama",6.3,11.0,PR,Vitaliy Versace,"producer,director,actor","Dec 22, 2000","$85,000,000","$233,632,142","$427,230,516"
tt6495094,Little Women,Little Women,2018,112.0,"Drama,Family",4.6,626.0,Unknown,Clare Niederpruem,"actress,costume_designer,director","Dec 21, 1994","$15,000,000","$50,003,303","$50,003,303"
tt6495770,Action Point,Action Point,2018,85.0,Comedy,5.0,6657.0,Unknown,Tim Kirkby,"director,producer,writer","Jun 1, 2018","$19,000,000","$5,059,608","$5,103,675"
tt6501192,Hostel,Hostel,2013,135.0,Drama,6.4,24.0,NP,Hem Raj B.C.,"writer,director,producer","Jan 6, 2006","$4,800,000","$47,326,473","$82,241,110"
tt6507368,La ciudad perdida,La ciudad perdida,2016,78.0,Documentary,6.0,9.0,Unknown,Francisco Hervé,"writer,producer,director","Apr 28, 2006","$9,600,000","$2,484,186","$5,256,839"
tt6512428,Indivisible,Indivisible,2018,119.0,"Drama,War",5.6,812.0,US,David G. Evans,"director,writer,casting_department","Oct 26, 2018","$2,700,000","$3,511,417","$3,588,305"
tt6512568,Nothing,Nothing,2017,46.0,Drama,7.4,23.0,SM,Marco Romano,"director,writer,producer","Dec 31, 2003","$4,000,000",$0,"$63,180"
tt6522982,Molly,Molly,2017,91.0,"Action,Sci-Fi",4.6,726.0,NL,Thijs Meuwese,"writer,director,cinematographer","Oct 22, 1999","$21,000,000","$17,396","$17,396"
tt6522982,Molly,Molly,2017,91.0,"Action,Sci-Fi",4.6,726.0,NL,Colinda Bongers,"art_director,producer,director","Oct 22, 1999","$21,000,000","$17,396","$17,396"
tt6546808,No Man's Land,No Man's Land,2017,81.0,Documentary,7.7,63.0,US,David Byars,"producer,director,actor","Dec 7, 2001","$1,000,000","$1,067,481","$2,684,207"
tt6559390,The Apparition,L'apparition,2018,144.0,Drama,6.4,873.0,XWW,Xavier Giannoli,"director,writer,producer","Aug 24, 2012","$17,000,000","$4,936,819","$10,637,281"
tt6604174,Living Proof,Living Proof,2017,93.0,"Biography,Documentary",8.6,65.0,Unknown,Matt Embry,"director,writer,actor","Aug 31, 2007","$20,000,000","$9,534,258","$16,907,831"
tt6619272,The Contender,The Contender,2016,74.0,"Documentary,Drama,Sport",6.7,14.0,US,Joshua Clay Baldwin,director,"Oct 13, 2000","$9,000,000","$17,804,273","$17,804,273"
tt6625996,Hitman,Hitman,2014,147.0,Action,4.9,12.0,BD,Wajed Ali Sumon,"director,writer,assistant_director","Nov 21, 2007","$24,000,000","$39,687,694","$99,135,571"
tt6628394,Bad Times at the El Royale,Bad Times at the El Royale,2018,141.0,"Crime,Drama,Mystery",7.1,86318.0,Unknown,Drew Goddard,"producer,writer,miscellaneous","Oct 12, 2018","$32,000,000","$17,839,115","$29,204,379"
tt6654316,Youth,Fang hua,2017,135.0,"Drama,Romance,War",7.1,2221.0,DE,Xiaogang Feng,"writer,music_department,director","Dec 4, 2015","$13,000,000","$2,703,296","$24,001,573"
tt6673098,The Return,The Return,2017,78.0,"Action,Documentary",6.9,134.0,US,Erich Joiner,"producer,director,cinematographer","Feb 6, 2004","$15,000,000","$501,752","$5,953,886"
tt6673682,Big Daddy,Big Daddy,2017,138.0,Drama,6.6,7.0,IN,Imran Sheikh,director,"Jun 25, 1999","$30,000,000","$163,479,795","$228,641,283"
tt6682124,Rogue,Rogue,2017,134.0,"Action,Romance,Thriller",5.8,69.0,IN,Puri Jagannadh,"writer,director,producer","Apr 25, 2008","$23,000,000","$10,452","$4,673,377"
tt6682904,Miracle,Stebuklas,2017,91.0,"Comedy,Drama",7.0,420.0,XWW,Egle Vertelyte,"writer,director,actor","Feb 6, 2004","$28,000,000","$64,378,093","$64,474,705"
tt6716346,The Book of Life,The Book of Life,2017,120.0,Thriller,6.7,7.0,US,Menetie T. Ejeye,"producer,writer,director","Oct 17, 2014","$50,000,000","$50,151,543","$97,651,543"
tt6722030,The Intruder,The Intruder,2019,102.0,"Drama,Horror,Mystery",5.5,1912.0,Unknown,Deon Taylor,"director,producer,writer","May 3, 2019","$8,000,000","$35,095,904","$36,005,871"
tt6791096,I Feel Pretty,I Feel Pretty,2018,110.0,"Comedy,Romance",5.4,39936.0,DE,Marc Silverstein,"writer,producer,director","Apr 20, 2018","$32,000,000","$48,795,601","$91,553,797"
tt6791096,I Feel Pretty,I Feel Pretty,2018,110.0,"Comedy,Romance",5.4,39936.0,DE,Abby Kohn,"writer,producer,director","Apr 20, 2018","$32,000,000","$48,795,601","$91,553,797"
tt6823368,Glass,Glass,2019,129.0,"Drama,Sci-Fi,Thriller",6.8,133793.0,AR,M. Night Shyamalan,"producer,writer,director","Jan 18, 2019","$20,000,000","$111,035,005","$245,303,505"
tt6840904,Monster,Monster,2018,90.0,Horror,7.2,74.0,GB,Matt Shaw,"writer,producer,director","Dec 24, 2003","$5,000,000","$34,469,210","$64,240,813"
tt6852284,Venus,Venus,2017,95.0,"Comedy,Drama,Family",5.9,161.0,CA,Eisha Marjara,"director,writer,editor","Dec 21, 2006","$6,000,000","$3,347,411","$7,818,479"
tt6864720,The Net,Nevod,2017,75.0,Drama,5.3,18.0,XWW,Aleksandra Strelyanaya,"director,writer,editor","Jul 28, 1995","$22,000,000","$50,621,733","$110,521,733"
tt6912732,Turup (Checkmate),Turup (Checkmate),2017,72.0,Drama,8.3,33.0,SE,Ektara Collective,director,"Sep 8, 2015","$1,500,000",$0,$0
tt6927152,Rampant,Chang-gwol,2018,121.0,"Action,Fantasy,Horror",6.3,1507.0,KR,Sung-hoon Kim,"director,producer","Mar 10, 1995","$50,000,000","$67,823,573","$190,023,573"
tt6949172,Bully,Bully,2017,58.0,"Drama,Musical",7.9,9.0,US,Aaron Alon,"music_department,sound_department,director","Jul 13, 2001","$2,100,000","$881,824","$1,381,824"
tt6960218,Do You Believe?,Do You Believe?,2017,71.0,"Fantasy,Horror",3.8,37.0,US,Richard Tavernaro,"actor,producer,writer","Mar 20, 2015","$2,300,000","$12,985,600","$14,304,931"
tt6998518,Mandy,Mandy,2018,121.0,"Action,Fantasy,Horror",6.6,44378.0,DE,Panos Cosmatos,"writer,director,producer","Sep 14, 2018","$6,000,000","$1,214,525","$1,427,656"
